geoid,adj_white,adj_black,adj_asian,adj_other,adj_pop,parent_geoid,true_pop,white,black,asian,other,epsilon
17031130200,3442,2579,2266,2252,10539,17031,1412,1033,17,179,183,0.01
17031130300,5285,2830,2551,3342,14008,17031,5064,2495,225,1564,780,0.01
17031140100,2280,939,1141,1855,6215,17031,3729,1808,354,567,1000,0.01
17031140200,5741,3019,2121,2387,13268,17031,5965,3086,306,996,1577,0.01
17031140301,1028,1017,1371,1004,4420,17031,2891,981,119,736,1055,0.01
17031140302,3073,2826,2140,2103,10142,17031,4345,1988,240,1005,1112,0.01
17031140400,7532,7535,7989,6771,29827,17031,6805,4017,119,1372,1297,0.01
17031140500,3924,4228,2719,3808,14679,17031,3679,2220,103,384,972,0.01
17031140601,1691,1296,1806,1864,6657,17031,2786,1353,65,440,928,0.01
17031140602,5053,1338,2225,2500,11116,17031,5397,2405,434,555,2003,0.01
17031140701,2350,1404,1498,1630,6882,17031,2933,1421,137,410,965,0.01
17031140702,4570,3226,2865,3816,14477,17031,6187,2872,264,488,2563,0.01
17031140800,7906,4009,4817,5625,22357,17031,6825,4377,229,590,1629,0.01
17031150200,10327,7533,8719,7352,33931,17031,7540,5561,177,497,1305,0.01
17031150300,11242,7339,6263,5173,30017,17031,7198,5830,90,328,950,0.01
17031150401,7054,5210,4083,4871,21218,17031,4793,3818,31,247,697,0.01
17031150402,5813,3678,3355,4292,17138,17031,3886,2988,40,202,656,0.01
17031150501,3548,1587,3459,1679,10273,17031,3648,2973,20,216,439,0.01
17031150502,4855,1365,2618,3093,11931,17031,4205,3237,100,273,595,0.01
17031150600,5399,3894,4200,3629,17122,17031,4163,3155,50,163,795,0.01
17031150700,6340,3324,1926,4442,16032,17031,4608,3226,88,173,1121,0.01
17031150800,5362,3906,4280,4403,17951,17031,5280,3622,153,219,1286,0.01
17031151001,2343,778,728,1826,5675,17031,2819,1616,76,71,1056,0.01
17031151002,4167,2481,3174,2595,12417,17031,4567,2718,106,169,1574,0.01
17031151100,4575,4579,4411,3464,17029,17031,5458,3752,79,220,1407,0.01
17031151200,6395,2491,1882,3831,14599,17031,3884,2910,40,202,732,0.01
17031160100,2253,3136,3325,1877,10591,17031,2485,1761,62,256,406,0.01
17031160200,3726,3235,3660,3228,13849,17031,3443,2587,94,276,486,0.01
17031160300,2753,3383,1749,1672,9557,17031,3785,2608,315,369,493,0.01
17031160400,5529,5111,3883,5201,19724,17031,4768,3159,202,281,1126,0.01
17031160501,4227,2025,2464,3310,12026,17031,4188,2060,198,389,1541,0.01
17031160502,3064,1266,2098,1993,8421,17031,3550,1879,162,270,1239,0.01
17031160601,3307,2403,2593,2777,11080,17031,3490,2195,139,191,965,0.01
17031160602,3727,2382,1702,2855,10666,17031,3589,2300,179,276,834,0.01
17031160700,5826,4342,4233,5675,20076,17031,5893,3351,213,571,1758,0.01
17031160800,7774,4475,4393,5237,21879,17031,5148,2876,177,339,1756,0.01
17031160900,3618,3588,3539,3321,14066,17031,2405,1808,81,137,379,0.01
17031161000,2944,1622,841,1678,7085,17031,1707,1362,63,47,235,0.01
17031161100,3222,1946,1325,2729,9222,17031,1861,1486,86,110,179,0.01
17031161200,2868,1891,2067,2592,9418,17031,2930,1681,55,203,991,0.01
17031161300,6334,3024,3462,4814,17634,17031,4117,2639,139,143,1196,0.01
17031170100,1496,605,623,1074,3798,17031,1752,1557,61,80,54,0.01
17031170200,4494,3374,4270,2465,14603,17031,3892,3201,23,162,506,0.01
17031170300,6955,3041,6689,4782,21467,17031,5129,4200,53,216,660,0.01
17031170400,8080,4008,4591,6255,22934,17031,3870,3331,34,140,365,0.01
17031170500,8638,5564,5995,4573,24770,17031,4980,4392,42,112,434,0.01
17031170600,6195,3211,3051,4096,16553,17031,2498,2215,4,99,180,0.01
